Latitude,Longitude,Typ,ID,Incident,Location,Offense,Ward,Precinct,Incident Date,Arrest
35.000191000000,-89.67081390000000,ot,3613239,1704000433SH,117XX Holmes Rd,Suspicious Person,,,04/12/2017  11:59AM,1
35.007620000000,-89.63892560000000,th,3616512,1704008781ME,7XX Mann Circle East,Theft From Motor Vehicle,621,South Main,04/18/2017   8:53AM,
35.038666527900,-89.65091431510000,sa,3647825,1706004726ME,5XX South Pkwy,Simple Assault,722,Airways,06/09/2017   8:09PM,
35.045155582353,-89.68813647760000,ro,3615294,1704007754ME,7XX Poplar,Robbery/Individual,624,South Main,04/16/2017   7:57AM,
35.047001164025,-89.66308725760000,ot,3623984,1704015739ME,2XX N Main St,Intimidation,623,South Main,04/30/2017   3:00PM,
35.047001164025,-89.66308725760000,aa,3612694,1704005382ME,2XX N Main,Aggravated Assault/Dv,0,0,04/11/2017   4:35PM,1
35.047001164025,-89.66308725760000,ot,3598728,1703009246ME,2XX N Main St,Theft From Building,623,South Main,03/19/2017  10:41AM,
35.064553600000,-89.64697339999998,va,3627329,1705002762ME,10XX Merriweather,Vandalism/Misdemeanor,624,South Main,05/06/2017  12:10AM,
