Latitude,Longitude,Typ,ID,Incident,Location,Offense,Ward,Precinct,Incident Date,Arrest
35.274840000000,-89.96977000000000,ot,4175362,1912000522SH,54XX Old Millington Rd,Counterfeiting/Forgery,006,,12/09/2019   3:53PM,
35.282222400000,-89.94109100000000,ot,4151347,1910001363SH,55XX Victory Ln,Accidental Injury,,,10/24/2019   8:19PM,
35.287105250000,-89.97591515000000,dr,4157406,1911000270SH,58XX Woodstock Cuba Rd,Drugs/Narcotics Violation/Misdemeanor,,,11/05/2019  10:51AM,1
35.287174800000,-89.90986418000000,ot,4156974,1911000249SH,58XX Chadwell Rd,Intimidation/Dv,125,Old Allen,11/04/2019   9:20PM,
35.287444000000,-89.91651999999999,bu,4149993,1910001178SH,59XX Port Harbor Rd,Burglary/Residential,,,10/22/2019  11:22AM,1
35.288711510000,-89.91291403000000,ot,4167452,1911001275SH,59XX Beauvoir Dr,Intimidation/Dv + Vandalism/Misdemeanor/Dv,125,Old Allen,11/24/2019   4:08PM,1
35.289685410000,-89.91887608000000,ot,4160038,1911000572SH,59XX W Wagon Hill Rd,Intimidation,6,0,11/10/2019   4:05PM,
35.290050000000,-89.91990000000000,bu,4156449,1911000166SH,60XX Raleigh-Millington,Burglary/Business,006,,11/03/2019   1:35AM,
35.290971420000,-89.91928246000000,ot,4148477,1910001076SH,60XX Raleigh Millington,Obscene/Harassing Phone Calls/Dv,125,Old Allen,10/19/2019   5:34PM,
35.292459870000,-89.95017255000000,ot,4155330,1911000107SH,34XX S Lucy Rd,Intimidation/Dv,006,,11/01/2019   1:28PM,
35.297319400000,-89.91740300000000,we,4164408,1911000990SH,62XX Raleigh Millington Rd,Weapon Law Violations/Felony + Drugs/Narcotics Violation/Felony + Weapon Law Violations/Felony,006,,11/18/2019   8:01PM,1
35.303170000000,-89.95121000000000,dr,4149115,1910000172MI,64XX US Highway 51,Drugs/Narcotics Violation/Felony,007,,10/21/2019   6:08AM,1
35.304028400000,-89.94407000000000,ot,4142627,1910000051MI,65XX Chase Rd,Identity Theft + Wire Fraud,,,10/07/2019   5:35PM,
35.304591000000,-89.94451590000000,bu,4142390,1910000058MI,65XX Chase Rd,Burglary/Non-Residential,,,10/08/2019   9:46AM,
35.305194620000,-89.94849641000000,ot,4182201,1912000206MI,65XX US Highway 51,Embezzlement,006,,12/21/2019   3:45PM,
35.307499000000,-89.94554200000000,ot,4159850,1911000055MI,66XX US Highway 51,Non-Reportable Traffic Violations,,,11/09/2019  11:18PM,1
35.307921100000,-89.94568770000000,th,4148665,1910000161MI,66XX US Highway 51,Mvt/Motorcycle,,,10/20/2019   3:53AM,1
35.320112470000,-89.93647991000000,ot,4166353,1911000129MI,38XX Micro Dr,Embezzlement,006,,11/22/2019   6:59AM,1
35.320112470000,-89.93647991000000,th,4158679,1911000031MI,38XX Micro Dr,Mvt/Passenger Vehicle,006,,11/05/2019   6:59PM,
