Latitude,Longitude,Typ,ID,Incident,Location,Offense,Ward,Precinct,Incident Date,Arrest
35.138202949198,-90.03109445520000,ot,4152854,1910012113ME,9XX Union Ave,Credit Card/Atm Fraud,621,South Main,10/25/2019   3:20PM,
35.138395790000,-90.04021379000000,aa,4148699,1910009353ME,6XX Beale,Aggravated Assault,621,North Main,10/20/2019   3:29AM,1
35.138451940000,-90.04027415000000,aa,4157012,1911001256ME,6XX Beale St,Aggravated Assault,624,North Main,11/04/2019   7:39AM,
35.138742868309,-90.03660727010000,ot,4147421,1910008255ME,7XX Union Ave,Other Theft/Non-Specific,621,North Main,10/17/2019   2:07PM,
35.138756880000,-90.02593454000000,bu,4173260,1912002455ME,XX S Camilla St,Burglary/Residential,624,North Main,12/05/2019   9:45PM,
35.138756880000,-90.02593454000000,dr,4149036,1910009687ME,XX S Camilla St,Drugs/Narcotics Violation/Felony,624,North Main,10/21/2019  12:39AM,1
35.139011976820,-90.03779087160000,dr,4169334,1911012516ME,Union & Marshall,Drugs/Narcotics Violation/Misdemeanor,624,North Main,11/28/2019   9:48AM,
35.139298520000,-90.04833375000000,ot,4174069,1912003252ME,3XX Beale St,Exhibitionist,622,North Main,12/07/2019   3:53PM,1
35.139388790000,-90.02576265000000,bu,4142021,1910003395ME,10XX Madison Ave,Burglary/Business,624,North Main,10/07/2019   4:34PM,
35.139503082307,-90.05012606360000,sa,4157001,1911001648ME,3XX Beale St,Simple Assault + False Pretenses/Swindle/Confidence Game,622,South Main,11/04/2019   8:14PM,1
35.139503082307,-90.05012606360000,ot,4153536,1910013575ME,3XX Beale St,Missing Person + Missing Person,622,South Main,10/29/2019   3:43AM,
35.139569340000,-90.05078372000000,ot,4184917,1912012798ME,3XX Beale St,Pocket-Picking,622,North Main,12/28/2019   5:20PM,
35.139569340000,-90.05078372000000,ot,4159843,1911004188ME,3XX Beale St,Counterfeiting/Forgery,622,North Main,11/10/2019   3:52AM,
35.139569340000,-90.05078372000000,ot,4143138,1910004434ME,3XX Beale St,Counterfeiting/Forgery,622,North Main,10/09/2019   1:08PM,
35.139569340000,-90.05078372000000,bu,4140951,1910002460ME,3XX Beale St,Burglary/Business,622,North Main,10/05/2019   2:30PM,
35.139728023544,-90.02600837760000,bu,4154507,1910014552ME,10XX Madison Avenue,Burglary/Residential + Drugs/Narcotics Violation/Misdemeanor,624,South Main,10/30/2019   9:53PM,
35.139757345059,-90.02831383270000,aa,4153319,1910013292ME,XX S Pauline St,Aggravated Assault,624,South Main,10/28/2019   3:40PM,
35.139870845568,-90.04261970960000,ot,4156666,1911000203ME,4XX Union Ave,False Pretenses/Swindle/Confidence Game,621,South Main,11/01/2019   2:01PM,
35.139977976802,-90.04938387120000,ot,4183827,1912011232ME,Fourth St & Peabody Ave,False Pretenses/Swindle/Confidence Game,622,North Main,12/24/2019   1:16PM,
35.140150540000,-90.05283661000000,sa,4181611,1912009819ME,1XX Beale St,Simple Assault + Disorderly Conduct + Simple Assault,622,South Main,12/20/2019  11:51PM,1
35.140223235877,-90.01818627880000,ot,4162860,1911006821ME,XX N Claybrook St,Intimidation + Vandalism/Misdemeanor,423,Crump,11/15/2019   8:16PM,
35.140235243093,-90.02916949800000,ot,4171548,1912000998ME,9XX Madison Ave,Other Theft/Non-Specific,624,South Main,12/03/2019   8:30AM,1
35.140280003971,-90.01797617320000,ot,4165027,1911008641ME,XX N Claybrook St,Other Theft/Non-Specific,423,Crump,11/19/2019   7:10PM,
35.140291530000,-90.01887914000000,ot,4159210,1911003550ME,XX N Montgomery St,Doa/Natural,423,Crump,11/08/2019   1:49PM,
35.140381800000,-90.05086221000000,th,4159519,1911003730ME,2XX Peabody Ave,Mvt/Passenger Vehicle,622,North Main,11/08/2019   8:26PM,
35.140381800000,-90.01804606000000,dr,4169294,1911012413ME,Claybrook & Court St,Drugs/Narcotics Violation/Felony,423,Crump,11/28/2019  12:40AM,1
35.140404720000,-90.03132563000000,ot,4180876,1912009145ME,8XX Madison Ave,Other Theft/Non-Specific,624,North Main,12/19/2019   4:47PM,
35.140472080000,-90.01754644000000,dr,4183256,1912011279ME,13XX Court Ave,Drugs/Narcotics Violation/Misdemeanor,423,Crump,12/24/2019   3:42PM,1
35.140652630000,-90.03557971000000,ot,4182750,1912010823ME,Madison Ave & Manassas St,Other Theft/Non-Specific,624,North Main,12/23/2019   2:54PM,
35.140652630000,-90.03557971000000,aa,4173963,1912003158ME,Madison Ave & Manassas St,Aggravated Assault,624,North Main,12/07/2019  11:20AM,1
35.140652630000,-90.02614252000000,aa,4161102,1911005287ME,10XX Madison Ave,Aggravated Assault,624,North Main,11/12/2019   6:57PM,
