Latitude,Longitude,Typ,ID,Incident,Location,Offense,Ward,Precinct,Incident Date,Arrest
35.066877698992,-89.93146010850000,th,3613788,1704006429ME,30XX Getwell,Theft From Motor Vehicle,324,Mt. Moriah,04/13/2017   1:11PM,
35.066890387197,-89.93432000350000,sa,3610970,1704003876ME,29XX Getwell,Simple Assault/Dv,321,Mt. Moriah,04/08/2017   6:20PM,
35.066890387197,-89.93432000350000,sa,3604920,1703014171ME,29XX Getwell,Simple Assault/Dv,321,Mt. Moriah,03/28/2017   1:15PM,
35.067015851669,-89.93268748850000,va,3623491,1704015237ME,30XX Getwell Rd,Vandalism/Felony,321,Mt. Moriah,04/29/2017  11:08AM,
35.067015851669,-89.93268748850000,va,3619563,1704011669ME,30XX Getwell Rd,Vandalism/Misdemeanor,321,Mt. Moriah,04/23/2017  11:45AM,
35.067139000000,-89.93138199999999,ot,3636669,1705011160ME,30XX Getwell,Missing Person,324,Mt. Moriah,05/22/2017  12:43AM,
35.067139000000,-89.93138199999999,aa,3625448,1705001125ME,30XX Getwell,Aggravated Assault,324,Mt. Moriah,05/02/2017  10:32PM,
35.067167916200,-89.93341058040000,sa,3635010,1705009682ME,29XX Getwell,Simple Assault/Dv,321,Mt. Moriah,05/18/2017   7:43PM,
35.067220040729,-89.92867106460000,va,3602602,1703012772ME,29XX Ashwood Cv,Vandalism/Misdemeanor,324,Mt. Moriah,03/25/2017   4:22PM,1
35.067220040729,-89.92867106460000,sa,3602649,1703012771ME,29XX Ashwood Cv,Simple Assault,324,Mt. Moriah,03/25/2017   4:20PM,1
35.067281505417,-89.93246972730000,ot,3604311,1703014220ME,29XX Getwell,Other Theft/Non-Specific,321,Mt. Moriah,03/28/2017   2:45PM,
35.067501500000,-89.93212840000001,va,3600033,1703010407ME,29XX Getwell Rd,Vandalism/Misdemeanor,324,Mt. Moriah,03/21/2017   2:06PM,
35.067915440000,-89.92799371000000,ot,3599993,1703009714ME,40XX Kenosha,False Pretenses/Swindle/Confidence Game,324,Mt. Moriah,03/20/2017  10:50AM,
35.068005650000,-89.95103521000000,bu,3615640,1704008075ME,34XX Democrat Rd,Burglary/Business,321,Mt. Moriah,04/17/2017   2:26AM,
35.068053900000,-89.94433600000002,sa,3640722,1705014818ME,35XX Lamar,Simple Assault/Dv,321,Mt. Moriah,05/28/2017   2:32PM,
35.068065000000,-89.94048099999998,th,3600809,1703011133ME,29XX Oakville Dr,Theft From Motor Vehicle,321,Mt. Moriah,03/22/2017   4:42PM,
35.068224601156,-89.94369872590000,ot,3644568,1706001705ME,35XX Democrat,Theft From Semi-Trailer,321,Mt. Moriah,06/04/2017   6:40AM,
