Latitude,Longitude,Typ,ID,Incident,Location,Offense,Ward,Precinct,Incident Date,Arrest
35.083536500000,-90.01850489999998,ot,3683833,1708004206ME,22XX Elvis Presley,Theft From Building,724,Airways,08/08/2017  12:41PM,
35.083536500000,-90.01850489999998,th,3681071,1708001668ME,22XX Elvis Presley,Mvt/Passenger Vehicle,724,Airways,08/03/2017   5:07PM,
35.083536500000,-90.01850489999998,ot,3680787,1708001358ME,22XX Elvis Presley,Theft &amp; Recovery/Passenger Vehicle,724,Airways,08/03/2017   5:27AM,1
35.083536500000,-90.01850489999998,th,3673704,1707011661ME,22XX Elvis Presley,Mvt/Passenger Vehicle,724,Airways,07/22/2017  11:42PM,
35.083678381632,-90.01582785580000,ot,3681588,1708002107ME,22XX Corry,Intimidation/Dv,724,Airways,08/04/2017  12:58PM,
35.083747507477,-90.01891204140000,th,3691370,1708011020ME,22XX Elvis Presley Blvd,Mvt/Passenger Vehicle,724,Airways,08/20/2017   5:38PM,
35.083747507477,-90.01891204140000,aa,3683415,1708003822ME,22XX Elvis Presley Blvd,Aggravated Assault,724,Airways,08/07/2017   8:06PM,
35.083747507477,-90.01891204140000,th,3675771,1707013496ME,22XX Elvis Presley Blvd,Mvt/Passenger Vehicle,724,Airways,07/26/2017  12:35AM,
35.083794400000,-90.02161329000000,th,3675169,1707012936ME,22XX Pratt,Theft From Motor Vehicle,724,Airways,07/25/2017   8:57AM,
35.083833500000,-90.01853349999999,th,3682189,1708002685ME,22XX Elvis Presley,Mvt/Passenger Vehicle,724,Airways,08/05/2017   1:32PM,
35.083910138745,-90.01890009900000,dr,3688960,1708008875ME,22XX Elvis Presley,Drugs/Narcotics Violation/Felony,724,Airways,08/16/2017   6:43PM,1
35.083974860000,-90.02097101000000,ro,3675290,1707013246ME,22XX Pratt,Robbery/Individual,724,Airways,07/25/2017   4:07PM,
35.084155310000,-90.01807012000000,ot,3665866,1707004647ME,22XX Elvis Presley,Counterfeiting/Forgery,724,Airways,07/10/2017  11:21AM,1
35.084155900416,-90.01860184220000,ot,3683393,1708003731ME,22XX Elvis Presley,Theft From Building,724,Airways,08/07/2017   5:46PM,1
35.084222900000,-90.01666300000000,bu,3690944,1708010612ME,22XX Corry,Burglary/Business,724,Airways,08/19/2017   5:38PM,1
35.084335770000,-90.01545686000000,sa,3701197,1709002036ME,14XX Norris,Simple Assault,724,Airways,09/05/2017   9:12AM,
35.084335770000,-90.01545686000000,th,3671326,1707009713ME,14XX Norris,Theft From Motor Vehicle,724,Airways,07/19/2017   9:52AM,
35.084347600000,-90.01702080000000,sa,3686646,1708006774ME,13XX E Dempster,Simple Assault/Dv,724,Airways,08/13/2017  12:36AM,
