Latitude,Longitude,Typ,ID,Incident,Location,Offense,Ward,Precinct,Incident Date,Arrest
34.996590400000,-89.82677600000000,bu,4146927,1910000943SH,70XX Millers Glen Way,Burglary/Residential,002,,10/16/2019   3:06PM,
34.997209650000,-89.84133441000000,va,4170184,1911001485SH,55XX Terri Lynn Cv,Vandalism/Felony/Dv + Aggravated Assault/Dv,923,Ridgeway,11/30/2019   1:57PM,
34.998381700000,-89.88382210000000,ot,4151444,1910011740ME,55XX Davidson Rd,Intimidation,922,Ridgeway,10/24/2019   8:33PM,
35.000160000000,-89.86581000000000,ot,4155393,1911000292ME,54XX Hickory Hill Rd,Intimidation,922,RIDGE,11/01/2019   5:53PM,
35.000320265606,-89.85845208140000,ot,4142385,1910003732ME,53XX Distriplex Farms Dr,Embezzlement,922,Ridgeway,10/08/2019  10:38AM,
35.000491300000,-89.83599700000000,aa,4161499,1911000676SH,54XX Forest Creek Cv,Aggravated Assault/Dv,922,Ridgeway,11/12/2019  10:30PM,
35.000491300000,-89.83599700000000,ot,4161119,1911000667SH,54XX Forest Creek Cv,Intimidation/Dv,922,Ridgeway,11/12/2019   7:19PM,
35.000545510000,-89.84499962000000,bu,4154502,1910001647SH,65XX Bald Oak Dr,Burglary/Residential,RID,Ridgeway,10/30/2019   7:18PM,1
35.000545510000,-89.84499962000000,ot,4154309,1910001615SH,65XX Bald Oak Dr,Intimidation/Dv,RID,Ridgeway,10/30/2019  12:20PM,1
35.000545510000,-89.84499962000000,bu,4139731,1910000294SH,65XX Bald Oak Dr,Burglary/Residential,923,Ridgeway,10/03/2019   6:04PM,
35.000815990000,-89.83387049000000,ot,4180017,1912000957SH,54XX Kindle Creek Dr,Missing Person,922,Ridgeway,12/18/2019   4:23AM,
35.001715137041,-89.83659294590000,bu,4177874,1912000815SH,53XX Ivanhoe Forest Cv,Burglary/Residential,,,12/13/2019   4:49PM,
35.002211228867,-89.84999210330000,th,4174039,1912000440SH,63XX Valley Oak Dr,Mvt/Passenger Vehicle,,,12/07/2019   4:19PM,
35.002619200000,-89.84682965000000,bu,4159318,1911000507SH,53XX Timber Ridge Dr,Burglary/Residential,NON,,11/08/2019   4:45PM,
35.002751300000,-89.83516200000000,aa,4180348,1912000901SH,68XX Blue Lake Ln,Aggravated Assault/Dv,226,Raines,12/16/2019   3:57PM,
35.003430660000,-89.85888812000000,bu,4169216,1911012267ME,53XX Distriplex Farms Dr,Burglary/Business,922,Ridgeway,11/27/2019   5:36PM,
35.003791310000,-89.82280496000000,bu,4156466,1911000169SH,72XX Heritage Oak Dr,Burglary/Residential,625,North Main,11/03/2019   3:39AM,
35.004602770000,-89.86665342000000,ot,4179598,1912008054ME,52XX Hickory Hill Rd,Intimidation/Dv,922,Ridgeway,12/17/2019  11:02AM,
35.004631000000,-89.86688000000000,ot,4180135,1912008250ME,52XX Hickory Hill,Intimidation/Dv + Vandalism/Misdemeanor,922,Ridgeway,12/17/2019   5:44PM,
35.004692940000,-89.81894322000000,ot,4169177,1911001428SH,52XX Lake Village Dr,Custodial Interference,,,11/27/2019   9:04PM,
35.004700150000,-89.81706073000000,ot,4152277,1910001444SH,52XX Bradley Ridge Ln,Missing Person,,,10/26/2019   4:20PM,
35.005143750000,-89.84663828000000,ot,4177282,1912000747SH,64XX E Holmes Rd,Driving Under the Influence,922,Ridgeway,12/12/2019   9:21PM,1
35.005172277779,-89.84787151970000,th,4185974,1912001424SH,64XX Holmes Rd,Mvt/Passenger Vehicle,002,,12/30/2019   7:38PM,
35.005245303298,-89.87330733370000,ot,4150827,1910011167ME,57XX E Holmes Rd,Intimidation,922,Ridgeway,10/23/2019   5:13PM,
35.005774900000,-89.88217714000000,bu,4150240,1910010586ME,54XX E Holmes Rd,Burglary/Business,922,Ridgeway,10/22/2019   4:08PM,
35.005774900000,-89.84857775000000,dr,4177555,1912000776SH,Holmes Rd & Crumpler Rd,Drug Equipment Violation,922,Ridgeway,12/13/2019  10:28AM,1
35.006617075089,-89.85097137980000,rr,4176024,1912004783ME,63XX E Holmes Rd,Forcible Rape + Kidnapping/Abduction,922,Ridgeway,12/10/2019  12:59PM,1
35.006946600000,-89.85088600000000,ot,4154868,1910014827ME,63XX East Holmes Rd,Intimidation/Dv,922,Ridgeway,10/31/2019   3:33PM,
35.007906215334,-89.83047215150000,ot,4181193,1912001059SH,51XX Riverdale Rd,Driving Under the Influence,,,12/20/2019   7:50AM,1
35.010070000000,-89.84293000000000,bu,4165698,1911001133SH,66XX Cherry Bark Dr,Burglary/Residential,922,Ridgeway,11/20/2019  11:09PM,
35.010887096447,-89.86367715650000,ot,4160406,1911004661ME,60XX Freeport Ave,Intimidation,922,Ridgeway,11/11/2019  12:31PM,
35.011455380000,-89.81531182000000,ot,4147945,1910001028SH,50XX Cashmere Cv,Intimidation,,,10/18/2019  11:34AM,
35.011635720000,-89.84509817000000,aa,4141077,1910000417SH,50XX Bartonwood Dr,Aggravated Assault + Arson,923,Ridgeway,10/06/2019  12:00AM,
35.012266900000,-89.83398852000000,aa,4178373,1912000841SH,49XX Arbor Lake Dr,Aggravated Assault,,,12/15/2019   2:16AM,1
35.012447240000,-89.84576051000000,ot,4185508,1912001381SH,49XX Bartonwood Dr,Intimidation/Dv,NON,,12/30/2019   2:21AM,
35.013068946609,-89.82699172140000,ot,4169694,1911001457SH,49XX Barrington Cv,False Pretenses/Swindle/Confidence Game,0,,11/29/2019   1:02PM,
35.013733475269,-89.89295078600000,ot,4184789,1912012670ME,51XX Lamar Ave,Counterfeiting/Forgery,922,Ridgeway,12/28/2019  10:27AM,
35.013733475269,-89.89295078600000,ot,4181931,1912010149ME,51XX Lamar Ave,Intimidation,922,Ridgeway,12/21/2019   7:27PM,
35.013733475269,-89.89295078600000,ot,4170313,1911012605ME,51XX Lamar Ave,Embezzlement,922,Ridgeway,11/28/2019   6:57PM,1
35.013733475269,-89.89295078600000,ot,4161725,1911004626ME,51XX Lamar Ave,Other Theft/Non-Specific,922,Ridgeway,11/11/2019  10:45AM,
35.013980130000,-89.83794021000000,ot,4157483,1911002053ME,49XX Ross Rd,Intimidation,923,Ridgeway,11/05/2019   2:51PM,
35.013980130000,-89.83277328000000,bu,4142317,1910003695ME,69XX Arbor Lake Cv,Burglary/Residential,923,Ridgeway,10/08/2019   8:29AM,
35.015242530000,-89.84486555000000,ot,4159568,1911003926ME,48XX Blue Wing St,Pocket-Picking,923,Ridgeway,11/09/2019  11:35AM,
35.015881584018,-89.90570522460000,ot,4146434,1910007349ME,47XX Southpoint Dr,Intimidation,922,Ridgeway,10/15/2019   4:38PM,
35.016303180697,-89.84162614750000,ot,4146332,1910006950ME,66XX Malej Rd,Custodial Interference,923,Ridgeway,10/14/2019  11:05PM,
35.017045980000,-89.87421360000000,ot,4153065,1910013159ME,48XX S Mendenhall Rd,Intimidation,922,Ridgeway,10/28/2019  12:10PM,
35.017088000000,-89.81476699999996,ot,4159276,1911000468SH,48XX Buttermilk Dr,Intimidation,,,11/07/2019   7:41PM,
35.017226320000,-89.84352884000000,ot,4161678,1911004490ME,48XX Barkshire Dr,Missing Person,923,Ridgeway,11/10/2019  11:35PM,
35.017406670000,-89.84402732000000,bu,4153062,1910013206ME,48XX Barkshire Dr,Burglary/Residential,923,Ridgeway,10/28/2019   1:29PM,
35.017947710000,-89.83245357000000,ot,4168647,1911011849ME,47XX Heather Row,Other Larceny/Access Device,923,Ridgeway,11/26/2019   5:59PM,
35.018210466116,-89.84216167150000,ot,4171604,1912001102ME,47XX Mallard Nest Dr,Other Larceny/Access Device,923,Ridgeway,12/03/2019  11:05AM,
35.018478772614,-89.86569257220000,ot,4143779,1910005010ME,47XX Hickory Hill Dr,Intimidation,922,Ridgeway,10/10/2019   2:03PM,
35.019024580644,-89.83329393570000,ot,4164399,1911008009ME,47XX Heather Row Dr,Carjacking,923,Ridgeway,11/18/2019   5:55PM,
35.019212835736,-89.89733161320000,ot,4176324,1912004765ME,50XX Lamar Ave,Credit Card/Atm Fraud,922,Ridgeway,12/10/2019  12:53PM,
35.019212835736,-89.89733161320000,aa,4149057,1910009676ME,50XX Lamar Ave,Aggravated Assault,922,Ridgeway,10/21/2019  12:08AM,
35.019212835736,-89.89733161320000,ot,4147696,1910008492ME,50XX Lamar Ave,Credit Card/Atm Fraud,922,Ridgeway,10/18/2019  12:49AM,
35.019390510000,-89.85419674000000,ot,4181282,1912009476ME,62XX E Shelby Dr,Embezzlement,922,Ridgeway,12/20/2019  10:47AM,
35.019480680000,-89.83904946000000,ot,4169671,1911012790ME,67XX E Shelby Dr,Intimidation,923,Ridgeway,11/29/2019  12:21PM,
35.019661030000,-89.87673633000000,bu,4161136,1911005314ME,55XX E Shelby Dr,Burglary/Business,922,Ridgeway,11/12/2019   8:32PM,
35.019661030000,-89.83024195000000,th,4182931,1912010969ME,47XX Riverdale Rd,Mvt/Passenger Vehicle,923,Ridgeway,12/23/2019   8:12PM,
35.019841380000,-89.86565303000000,th,4161376,1911005342ME,59XX E Shelby Dr,Mvt/Passenger Vehicle,922,Ridgeway,11/12/2019  11:36PM,
35.019841380000,-89.86565303000000,aa,4160685,1911004878ME,59XX E Shelby Dr,Aggravated Assault,922,Ridgeway,11/11/2019  11:27PM,
35.019845646755,-89.84813520750000,th,4169586,1911012677ME,64XX E Shelby Dr,Mvt/Passenger Vehicle,923,Ridgeway,11/29/2019  12:15AM,1
35.019950224989,-89.86237766090000,th,4160359,1911004589ME,60XX E Shelby Dr,Mvt/Passenger Vehicle,922,Ridgeway,11/11/2019   9:23AM,
35.020111910000,-89.83955882000000,ot,4160684,1911004875ME,67XX Shelby Dr,Intimidation,923,Ridgeway,11/11/2019  11:41PM,
35.020111910000,-89.83955882000000,th,4159592,1911003943ME,67XX Shelby Dr,Mvt/Passenger Vehicle,923,Ridgeway,11/09/2019  12:32PM,
35.020249154562,-89.89652893410000,aa,4174168,1912002911ME,49XX E Shelby Dr,Aggravated Assault/Dv,922,Ridgeway,12/06/2019   6:53PM,
35.020249154562,-89.89652893410000,ot,4155999,1911000428ME,49XX E Shelby Dr,Other Theft/Non-Specific,922,Ridgeway,11/02/2019  12:29AM,
35.020327380000,-89.83138489000000,ot,4146491,1910007414ME,69XX Shelby Dr,Drunkenness,923,Ridgeway,10/15/2019   6:41PM,1
35.020327380000,-89.83138489000000,aa,4140849,1910000400SH,69XX Shelby Dr,Aggravated Assault/Dv,923,Ridgeway,10/05/2019   1:57PM,
35.020330330000,-89.82982760000000,we,4184407,1912012337ME,69XX E Shelby Dr,Weapon Law Violations/Misdemeanor + Drug Equipment Violation,923,Ridgeway,12/27/2019   3:07PM,1
35.020390000000,-89.83132600000000,dr,4152728,1910001461SH,Germantown Rd & Shelby Dr,Drugs/Narcotics Violation/Felony,923,Ridgeway,10/27/2019   5:28AM,1
35.020398980357,-89.84868087780000,ot,4170312,1911013327ME,Shelby Dr & Kirby Pkwy,Intimidation/Dv,923,Ridgeway,11/30/2019   6:42PM,
35.020438453275,-89.85844502830000,ot,4175285,1912004198ME,61XX E Shelby Dr,Embezzlement,923,Ridgeway,12/09/2019   1:20PM,
35.020438453275,-89.85844502830000,bu,4146166,1910007128ME,61XX E Shelby Dr,Burglary/Non-Residential,923,Ridgeway,10/15/2019   9:20AM,
35.020468850000,-89.89837729000000,ot,4183691,1912011694ME,49XX Lamar Ave,Other Theft/Non-Specific,001,,12/26/2019   2:58AM,
35.020468850000,-89.89837729000000,ot,4172215,1912001643ME,49XX Lamar Ave,Intimidation,001,,12/04/2019  11:37AM,
35.020468850000,-89.89837729000000,th,4161745,1911005771ME,49XX Lamar Ave,Mvt/Passenger Vehicle,001,,11/13/2019   7:23PM,
35.020468850000,-89.89837729000000,ot,4158855,1911003210ME,49XX Lamar Rd,Other Theft/Non-Specific,922,Ridgeway,11/07/2019   7:08PM,
35.020468850000,-89.89837729000000,th,4154056,1910014077ME,49XX Lamar Ave,Mvt/Passenger Vehicle,001,,10/30/2019   2:15AM,
35.020468850000,-89.89837729000000,th,4153608,1910013693ME,49XX Lamar Ave,Mvt/Tractor Truck,001,,10/29/2019  10:47AM,
35.020468850000,-89.89837729000000,ot,4172961,1910012767ME,49XX Lamar Ave,Other Theft/Non-Specific,001,,10/27/2019   1:24PM,
35.020472878444,-89.82531812240000,dr,4148101,1910001032SH,71XX E Shelby Dr,Drugs/Narcotics Violation/Felony + Drug Equipment Violation,,,10/18/2019   4:30PM,1
